detection_id,latitude,longitude,acq_datetime_utc,confidence,frp_mw,instrument,satellite,daynight,lat_center,lon_center,cell_id,event_date
38.5138_-112.0842_2025-07-26 09:17:00+00:00,38.51377,-112.08415,2025-07-26 09:17:00+00:00,,1.67,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5196_-112.078_2025-07-26 09:17:00+00:00,38.51963,-112.07804,2025-07-26 09:17:00+00:00,,1.14,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5242_-112.086_2025-07-26 09:17:00+00:00,38.52423,-112.08602,2025-07-26 09:17:00+00:00,,1.94,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5249_-112.0905_2025-07-26 09:17:00+00:00,38.5249,-112.09046,2025-07-26 09:17:00+00:00,,1.94,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5268_-112.058_2025-07-26 09:17:00+00:00,38.52677,-112.05801,2025-07-26 09:17:00+00:00,,1.03,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5274_-112.0624_2025-07-26 09:17:00+00:00,38.52744,-112.06239,2025-07-26 09:17:00+00:00,,1.03,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5359_-112.0062_2025-07-26 09:17:00+00:00,38.53588,-112.00619,2025-07-26 09:17:00+00:00,,1.91,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5385_-112.0236_2025-07-26 09:17:00+00:00,38.53851,-112.02356,2025-07-26 09:17:00+00:00,,1.96,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.543_-111.9864_2025-07-26 09:17:00+00:00,38.54305,-111.9864,2025-07-26 09:17:00+00:00,,1.03,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5437_-111.9908_2025-07-26 09:17:00+00:00,38.5437,-111.99075,2025-07-26 09:17:00+00:00,,1.81,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.545_-111.9994_2025-07-26 09:17:00+00:00,38.54503,-111.99945,2025-07-26 09:17:00+00:00,,1.27,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5457_-112.0038_2025-07-26 09:17:00+00:00,38.5457,-112.00381,2025-07-26 09:17:00+00:00,,1.27,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5459_-111.9566_2025-07-26 09:17:00+00:00,38.54586,-111.95659,2025-07-26 09:17:00+00:00,,0.46,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5459_-111.9791_2025-07-26 09:17:00+00:00,38.54589,-111.97909,2025-07-26 09:17:00+00:00,,0.65,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5463_-112.0082_2025-07-26 09:17:00+00:00,38.54635,-112.00816,2025-07-26 09:17:00+00:00,,1.59,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5466_-111.9834_2025-07-26 09:17:00+00:00,38.54655,-111.98344,2025-07-26 09:17:00+00:00,,0.81,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.547_-112.0125_2025-07-26 09:17:00+00:00,38.54701,-112.0125,2025-07-26 09:17:00+00:00,,1.59,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5472_-111.9878_2025-07-26 09:17:00+00:00,38.54721,-111.98779,2025-07-26 09:17:00+00:00,,0.81,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5479_-111.9922_2025-07-26 09:17:00+00:00,38.54787,-111.99215,2025-07-26 09:17:00+00:00,,0.92,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5485_-111.9739_2025-07-26 09:17:00+00:00,38.5485,-111.97392,2025-07-26 09:17:00+00:00,,0.65,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5485_-111.9965_2025-07-26 09:17:00+00:00,38.54853,-111.99651,2025-07-26 09:17:00+00:00,,0.92,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5491_-111.9558_2025-07-26 09:17:00+00:00,38.54913,-111.95576,2025-07-26 09:17:00+00:00,,0.39,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5492_-111.9783_2025-07-26 09:17:00+00:00,38.54916,-111.97828,2025-07-26 09:17:00+00:00,,0.65,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5492_-112.0009_2025-07-26 09:17:00+00:00,38.54919,-112.00086,2025-07-26 09:17:00+00:00,,0.98,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5498_-111.9601_2025-07-26 09:17:00+00:00,38.54979,-111.96007,2025-07-26 09:17:00+00:00,,0.39,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5498_-111.9826_2025-07-26 09:17:00+00:00,38.54982,-111.98263,2025-07-26 09:17:00+00:00,,0.81,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5498_-112.0052_2025-07-26 09:17:00+00:00,38.54985,-112.00523,2025-07-26 09:17:00+00:00,,0.98,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5504_-111.9644_2025-07-26 09:17:00+00:00,38.55045,-111.96439,2025-07-26 09:17:00+00:00,,0.83,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5505_-111.987_2025-07-26 09:17:00+00:00,38.55048,-111.98698,2025-07-26 09:17:00+00:00,,0.81,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5505_-112.0096_2025-07-26 09:17:00+00:00,38.55051,-112.00957,2025-07-26 09:17:00+00:00,,0.99,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5511_-111.9688_2025-07-26 09:17:00+00:00,38.55111,-111.96875,2025-07-26 09:17:00+00:00,,0.83,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5511_-111.9913_2025-07-26 09:17:00+00:00,38.55114,-111.99134,2025-07-26 09:17:00+00:00,,0.92,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5512_-112.0139_2025-07-26 09:17:00+00:00,38.55117,-112.01393,2025-07-26 09:17:00+00:00,,0.99,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5518_-111.9731_2025-07-26 09:17:00+00:00,38.55177,-111.97311,2025-07-26 09:17:00+00:00,,0.72,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5518_-111.9957_2025-07-26 09:17:00+00:00,38.5518,-111.9957,2025-07-26 09:17:00+00:00,,0.92,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5518_-112.0183_2025-07-26 09:17:00+00:00,38.55183,-112.01829,2025-07-26 09:17:00+00:00,,1.51,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5524_-111.9549_2025-07-26 09:17:00+00:00,38.5524,-111.95492,2025-07-26 09:17:00+00:00,,0.39,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5524_-111.9775_2025-07-26 09:17:00+00:00,38.55243,-111.97746,2025-07-26 09:17:00+00:00,,0.72,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5525_-112.0001_2025-07-26 09:17:00+00:00,38.55246,-112.00007,2025-07-26 09:17:00+00:00,,0.98,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5531_-111.9592_2025-07-26 09:17:00+00:00,38.55306,-111.95923,2025-07-26 09:17:00+00:00,,0.39,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5531_-111.9818_2025-07-26 09:17:00+00:00,38.55309,-111.98182,2025-07-26 09:17:00+00:00,,1.85,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5531_-112.0044_2025-07-26 09:17:00+00:00,38.55312,-112.00443,2025-07-26 09:17:00+00:00,,0.98,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5537_-111.9636_2025-07-26 09:17:00+00:00,38.55371,-111.96355,2025-07-26 09:17:00+00:00,,0.83,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5538_-111.9862_2025-07-26 09:17:00+00:00,38.55375,-111.98618,2025-07-26 09:17:00+00:00,,1.85,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5538_-112.0088_2025-07-26 09:17:00+00:00,38.55378,-112.00879,2025-07-26 09:17:00+00:00,,0.99,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5544_-111.9679_2025-07-26 09:17:00+00:00,38.55438,-111.96792,2025-07-26 09:17:00+00:00,,0.83,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5544_-111.9905_2025-07-26 09:17:00+00:00,38.55441,-111.99053,2025-07-26 09:17:00+00:00,,2.57,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5544_-112.0132_2025-07-26 09:17:00+00:00,38.55444,-112.01316,2025-07-26 09:17:00+00:00,,0.99,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.555_-111.9723_2025-07-26 09:17:00+00:00,38.55504,-111.97228,2025-07-26 09:17:00+00:00,,0.72,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5551_-111.9949_2025-07-26 09:17:00+00:00,38.55507,-111.9949,2025-07-26 09:17:00+00:00,,2.57,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5551_-112.0175_2025-07-26 09:17:00+00:00,38.5551,-112.01752,2025-07-26 09:17:00+00:00,,1.51,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5557_-111.9541_2025-07-26 09:17:00+00:00,38.55567,-111.95408,2025-07-26 09:17:00+00:00,,0.73,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5557_-111.9766_2025-07-26 09:17:00+00:00,38.5557,-111.97664,2025-07-26 09:17:00+00:00,,0.72,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5563_-111.9584_2025-07-26 09:17:00+00:00,38.55632,-111.9584,2025-07-26 09:17:00+00:00,,0.73,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.557_-111.9627_2025-07-26 09:17:00+00:00,38.55698,-111.96274,2025-07-26 09:17:00+00:00,,1.36,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.557_-111.9854_2025-07-26 09:17:00+00:00,38.55702,-111.98537,2025-07-26 09:17:00+00:00,,1.85,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.557_-112.008_2025-07-26 09:17:00+00:00,38.55705,-112.008,2025-07-26 09:17:00+00:00,,1.38,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5576_-111.9671_2025-07-26 09:17:00+00:00,38.55765,-111.9671,2025-07-26 09:17:00+00:00,,1.36,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5577_-111.9897_2025-07-26 09:17:00+00:00,38.55768,-111.98973,2025-07-26 09:17:00+00:00,,2.57,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5577_-112.0124_2025-07-26 09:17:00+00:00,38.55771,-112.01237,2025-07-26 09:17:00+00:00,,1.38,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5583_-111.9715_2025-07-26 09:17:00+00:00,38.55831,-111.97147,2025-07-26 09:17:00+00:00,,1.93,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5583_-111.9941_2025-07-26 09:17:00+00:00,38.55834,-111.99409,2025-07-26 09:17:00+00:00,,2.57,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5589_-111.9532_2025-07-26 09:17:00+00:00,38.55893,-111.95323,2025-07-26 09:17:00+00:00,,0.73,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.559_-111.9984_2025-07-26 09:17:00+00:00,38.559,-111.99845,2025-07-26 09:17:00+00:00,,1.72,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.559_-112.0211_2025-07-26 09:17:00+00:00,38.55903,-112.02112,2025-07-26 09:17:00+00:00,,1.48,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5596_-111.9802_2025-07-26 09:17:00+00:00,38.55963,-111.98018,2025-07-26 09:17:00+00:00,,5.61,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5597_-112.0028_2025-07-26 09:17:00+00:00,38.55966,-112.00282,2025-07-26 09:17:00+00:00,,1.72,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5597_-112.0255_2025-07-26 09:17:00+00:00,38.55969,-112.02554,2025-07-26 09:17:00+00:00,,1.04,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5603_-111.9845_2025-07-26 09:17:00+00:00,38.56029,-111.98454,2025-07-26 09:17:00+00:00,,5.61,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5603_-112.0072_2025-07-26 09:17:00+00:00,38.56032,-112.0072,2025-07-26 09:17:00+00:00,,1.38,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5604_-112.0299_2025-07-26 09:17:00+00:00,38.56036,-112.02993,2025-07-26 09:17:00+00:00,,1.04,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.561_-111.9889_2025-07-26 09:17:00+00:00,38.56095,-111.98891,2025-07-26 09:17:00+00:00,,7.1,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.561_-112.0116_2025-07-26 09:17:00+00:00,38.56099,-112.01158,2025-07-26 09:17:00+00:00,,1.38,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.561_-112.0343_2025-07-26 09:17:00+00:00,38.56102,-112.03428,2025-07-26 09:17:00+00:00,,0.96,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5615_-111.948_2025-07-26 09:17:00+00:00,38.56154,-111.94801,2025-07-26 09:17:00+00:00,,0.53,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5616_-111.9933_2025-07-26 09:17:00+00:00,38.56161,-111.99328,2025-07-26 09:17:00+00:00,,7.1,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5616_-112.016_2025-07-26 09:17:00+00:00,38.56164,-112.01596,2025-07-26 09:17:00+00:00,,1.48,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5617_-112.0386_2025-07-26 09:17:00+00:00,38.56167,-112.03862,2025-07-26 09:17:00+00:00,,0.96,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5622_-111.9524_2025-07-26 09:17:00+00:00,38.56219,-111.95238,2025-07-26 09:17:00+00:00,,0.88,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5623_-111.9976_2025-07-26 09:17:00+00:00,38.56227,-111.99764,2025-07-26 09:17:00+00:00,,2.88,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5623_-112.0204_2025-07-26 09:17:00+00:00,38.56231,-112.02036,2025-07-26 09:17:00+00:00,,1.48,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5623_-112.043_2025-07-26 09:17:00+00:00,38.56232,-112.04296,2025-07-26 09:17:00+00:00,,0.81,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5629_-112.002_2025-07-26 09:17:00+00:00,38.56293,-112.00201,2025-07-26 09:17:00+00:00,,2.88,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.563_-112.0248_2025-07-26 09:17:00+00:00,38.56297,-112.02477,2025-07-26 09:17:00+00:00,,1.04,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.563_-112.0473_2025-07-26 09:17:00+00:00,38.56298,-112.04731,2025-07-26 09:17:00+00:00,,0.81,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5635_-111.9611_2025-07-26 09:17:00+00:00,38.56352,-111.9611,2025-07-26 09:17:00+00:00,,1.47,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5636_-111.9837_2025-07-26 09:17:00+00:00,38.56356,-111.98373,2025-07-26 09:17:00+00:00,,5.61,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5636_-112.0064_2025-07-26 09:17:00+00:00,38.56359,-112.00639,2025-07-26 09:17:00+00:00,,1.29,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5636_-112.0292_2025-07-26 09:17:00+00:00,38.56363,-112.02917,2025-07-26 09:17:00+00:00,,1.04,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5642_-111.9654_2025-07-26 09:17:00+00:00,38.56418,-111.96545,2025-07-26 09:17:00+00:00,,1.47,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5642_-111.9881_2025-07-26 09:17:00+00:00,38.56422,-111.98811,2025-07-26 09:17:00+00:00,,7.1,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5642_-112.0108_2025-07-26 09:17:00+00:00,38.56425,-112.01078,2025-07-26 09:17:00+00:00,,1.29,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5643_-112.0335_2025-07-26 09:17:00+00:00,38.56429,-112.03354,2025-07-26 09:17:00+00:00,,0.96,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5648_-111.9698_2025-07-26 09:17:00+00:00,38.56484,-111.9698,2025-07-26 09:17:00+00:00,,2.14,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5649_-111.9925_2025-07-26 09:17:00+00:00,38.56488,-111.99247,2025-07-26 09:17:00+00:00,,7.1,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5649_-112.0152_2025-07-26 09:17:00+00:00,38.56492,-112.01517,2025-07-26 09:17:00+00:00,,2.28,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5655_-111.9968_2025-07-26 09:17:00+00:00,38.56554,-111.99684,2025-07-26 09:17:00+00:00,,2.88,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5656_-112.0196_2025-07-26 09:17:00+00:00,38.56558,-112.01957,2025-07-26 09:17:00+00:00,,2.28,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5662_-111.9785_2025-07-26 09:17:00+00:00,38.56616,-111.97852,2025-07-26 09:17:00+00:00,,12.91,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5662_-112.0012_2025-07-26 09:17:00+00:00,38.5662,-112.00121,2025-07-26 09:17:00+00:00,,2.88,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5662_-112.024_2025-07-26 09:17:00+00:00,38.56624,-112.02397,2025-07-26 09:17:00+00:00,,2.16,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5668_-111.9829_2025-07-26 09:17:00+00:00,38.56682,-111.98289,2025-07-26 09:17:00+00:00,,12.91,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5669_-112.0056_2025-07-26 09:17:00+00:00,38.56686,-112.00558,2025-07-26 09:17:00+00:00,,1.29,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5675_-111.9873_2025-07-26 09:17:00+00:00,38.56749,-111.98727,2025-07-26 09:17:00+00:00,,8.46,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5675_-112.01_2025-07-26 09:17:00+00:00,38.56752,-112.00997,2025-07-26 09:17:00+00:00,,1.29,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5681_-111.969_2025-07-26 09:17:00+00:00,38.56811,-111.96896,2025-07-26 09:17:00+00:00,,2.14,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5682_-111.9916_2025-07-26 09:17:00+00:00,38.56815,-111.99165,2025-07-26 09:17:00+00:00,,8.46,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5682_-112.0144_2025-07-26 09:17:00+00:00,38.56819,-112.01437,2025-07-26 09:17:00+00:00,,2.28,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5688_-111.9733_2025-07-26 09:17:00+00:00,38.56877,-111.97332,2025-07-26 09:17:00+00:00,,2.14,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5688_-111.996_2025-07-26 09:17:00+00:00,38.56881,-111.99603,2025-07-26 09:17:00+00:00,,3.16,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5688_-112.0188_2025-07-26 09:17:00+00:00,38.56885,-112.01877,2025-07-26 09:17:00+00:00,,2.28,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5694_-111.9777_2025-07-26 09:17:00+00:00,38.56943,-111.97768,2025-07-26 09:17:00+00:00,,12.91,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5695_-112.0004_2025-07-26 09:17:00+00:00,38.56947,-112.0004,2025-07-26 09:17:00+00:00,,3.16,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5695_-112.0232_2025-07-26 09:17:00+00:00,38.56952,-112.02319,2025-07-26 09:17:00+00:00,,2.16,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5701_-111.9821_2025-07-26 09:17:00+00:00,38.5701,-111.98206,2025-07-26 09:17:00+00:00,,12.91,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5702_-112.0276_2025-07-26 09:17:00+00:00,38.57018,-112.02759,2025-07-26 09:17:00+00:00,,2.16,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5707_-111.9638_2025-07-26 09:17:00+00:00,38.57071,-111.96377,2025-07-26 09:17:00+00:00,,2.19,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5708_-111.9865_2025-07-26 09:17:00+00:00,38.57076,-111.98646,2025-07-26 09:17:00+00:00,,8.46,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5708_-112.0092_2025-07-26 09:17:00+00:00,38.5708,-112.00916,2025-07-26 09:17:00+00:00,,1.82,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5708_-112.032_2025-07-26 09:17:00+00:00,38.57084,-112.03201,2025-07-26 09:17:00+00:00,,1.16,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5714_-111.9681_2025-07-26 09:17:00+00:00,38.57137,-111.96812,2025-07-26 09:17:00+00:00,,12.74,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5714_-111.9908_2025-07-26 09:17:00+00:00,38.57142,-111.99084,2025-07-26 09:17:00+00:00,,8.46,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5715_-112.0136_2025-07-26 09:17:00+00:00,38.57146,-112.01356,2025-07-26 09:17:00+00:00,,2.09,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.5715_-112.0364_2025-07-26 09:17:00+00:00,38.57151,-112.03645,2025-07-26 09:17:00+00:00,,1.16,VIIRS,N20,N,38.5,-112.5,38.5000_-112.5000,2025-07-26
38.572_-111.9725_2025-07-26 09:17:00+00:00,38.57204,-111.9725,2025-07-26 09:17:00+00:00,,12.74,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
38.5721_-111.9952_2025-07-26 09:17:00+00:00,38.57208,-111.99522,2025-07-26 09:17:00+00:00,,3.16,VIIRS,N20,N,38.5,-111.5,38.5000_-111.5000,2025-07-26
